Feature ID	Taxon	Confidence
0527a2f94b4b32618d280113d759b68a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8523623222890357
76f8df751f57bb77985729a800d90cb2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8834287595716452
75f0b6c7d37cb0d2a8a7b95aec10d6a3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__aldenense	0.7831823013015489
d10a90fc9a2629cdf81ee65397549daf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9086311279235524
e6384f37080a21ef4b8655f1cbea9c04	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.9999639822606098
228548a5865578d11a3cd20200c40aa7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.999999351738151
9378e357d89fb95bdb137e56408c4744	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__bifidum	0.887205454046598
e2347518aebd8d668f6e9152dc1eafef	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9122619605818703
2c88de79df1de3d4a8b1019d7f1bb185	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9606966698098722
fb7a66f068c93a0840e0fc2d569338cd	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.9712494696673878
65ff52847e6adfd63292eaf7a9a1c596	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9048692054150554
f436ffee6fefb1f7db7bef9d22bc7a10	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.9999999999937756
b65258ed9f4e9b82421af654e9b382b8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__	0.9532755533930553
b5a559ff1fca88a562833c40fd778533	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999985885677733
7d7d8d45d1ce4a5e1669f67f079f102c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9963321558780354
0e601cc116928ab4e79b6ea30c71c8e1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	0.995491207256544
3d54b04b311cdce0754a7add761942f1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9890055146486437
615f8a667e2e1a11316fefd9f5e78b9f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.9994270337291303
c24b7b2f063c6c91c9bac17589093d7a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999999388937
eafad1f754be897bab583e26adfeb035	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.9995024333119077
6247ad94b599d7cadc5c5feb32b1ca05	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999984337237022
41cb5079e9d398fc691feda92605edba	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__	0.9999999641648862
cfa6afdd9b8b188033ecbadf79e3527d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9270928937359384
81b48e3e577ccb38981bbf26cfdb4120	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.9999999999989626
d15b9ae0c9f792695423fa9ca23ca0fc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__	0.9999999768843539
fe4263d8c1c8df53fee3c70cbc4ab885	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9942425982616038
1626a60e717127cd0a87ae3bdd620c91	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9998592356732351
13119a89b5f587a81a16cea19d695438	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9935571895264413
424a5ea4ca17c1bdb1365c6ddb074334	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9955973241927916
a6a7adc4dab544211e6843f1a4ec1090	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.9988915179534711
f6922268ff55776eaa15eabdc4e9ca8d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9997805682547802
495dcdae5a6f5503ff88ea1bff335c46	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9994549119133049
ca6f63115aadc364a018979434415140	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.7157773397128634
e30dfd801c0f00beb7d7e4d560dcb656	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__celatum	0.8644339341715566
c748ef1fa51de68db46ee8f0b2b98b2c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9973522082607112
e5b7ef9f2d5ea24b337ac91bec4fd61f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__aldenense	0.9089652852591493
7f7401a5b3c5481ef7bff69b3aebb41f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__	0.999999958109826
1b405e623f157e9e5df3e04fdfb1528d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	0.9999999999995737
7595f6eb7832c1d4c90c7e239c8a73e9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9995937623619882
039f97caf3870d5c1a628b1fb65a35bc	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.9999998183197102
5c1cc1c0054ec9f73855a6eb54a2a263	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.9997359066668611
3ce339767bb0b552bcab6f15ad576561	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.99983284003973
24f50a926f8120d13bb2a2360cb901ca	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9088618365998343
1a1ddea0cca7011fc0b4c2bd9704fe02	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	0.9999981447358138
d37d1ef5be6512c82fc25fdff5cee234	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.993627032861053
cbec79a5a2f251fb7f7c487638157802	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9980481745247527
10ff5984a132d5531fdf9e8a0372eb02	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999998800179123
525b1e3ecc7dbba15ca294fd49c4371c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999999984451193
ed76690ae192b4e2f97d57ff93554ce7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9982523875660672
bba2e91d9d4e5d26fcd2c9691af7bc65	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.9999980539261379
8010c3bfb439c7cf8f5b144c8f8a331c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae	0.9999803524637618
0394b336fc545aa5c3854ad8e1686414	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__	0.9999999737164561
8f290d606d0d4520343aaa7d740f43f1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999950560354592
94033b18467c4bf032d7d40d6feb6519	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9748771262931212
6abac92b8f80f324d087b4167c19596a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9568447672183522
03d21c5405977a2d36159fb97703eb8b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9999989932154515
9ecf7b411b8bc69792502ef312e3e32b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8410131417267643
b14148fed1276e8b31d3917eb7d41b0c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9989025223991999
82551fad9fb038df483d0491c75c36d9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7756347914699089
11e4ec56fd912524fd299141b930c9ac	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999694973082404
0616b73b8c44991895b84e51182fb5a1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.999999974454909
bda3b72ec4ced0bda3e9e7f70059b793	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.798253746416211
a4bb6bb7796b6ab96fc063be7e5783c0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9960031906288876
e7b69b3f6c03bd1c3086452e6d5e0552	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9986080660008168
b066c3eb20e235a7c3e28f1830e01248	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9956825107647919
fbcffccee29890a77d48331976d5dea7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9986839971901835
9809e6e486958b0d0af3d1a78e40616d	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium	0.9979763902488301
39c9e318f88ee8d1adb6bd634f619386	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9955824333709593
48c2c8abb35b03606d3a2c426a6a0fdc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9997679669395082
a213848e693acead62fd096162c172c6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8395672166248095
4180605c867293839b10423ebdbbe27b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9970365061928304
6141da1d8b235951cc4d0554a5de950f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9265453217818325
583c84b34fd4ed055e1e4388126f8adb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.7744824678996042
5d360f1ae41e309ebe259f1d68f73982	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9998836449902856
8c3e76ab4c0b87422f3da9de31a810fe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__	0.9999986367630014
72dfa392bea5f584c00271727986dfce	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.9999990743606609
7859726a09d0b5100b3ea915dae97ac4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9996636137550258
e2f51c9d788dff18b105fa760f995e23	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__	0.9999326753837889
f3c26fecb1f1fe86967f36cf6a36a2ab	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9861549052318977
37c235ac50712d83819a1e6fbf7ed367	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999994452888641
6deb8eb721c4c587d7f8c16edced0072	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__hathewayi	0.9995417205743755
60b0dd234fef27a52934926a8ff5d4ed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999997042583376
dda6068487804b90e9f915e786e2b576	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta	0.999812008927708
67fe44e218dae7206cd7d848e6b87ba4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii	0.9999791114098332
c45a68d4848dd3ba57718e5975390a9a	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__; s__	0.7647206338713108
1370296176e3d76ca6d1bc4b9de6ebe6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9988019156630434
17081a7d88b7b27e13be607dc2d3b0de	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__	0.9969309191582922
68196c3217e3f26b1d7dbe253a856d34	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999985335251
70c63c07f2b5e5ddb968bfc5aa90fa9d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9999999999997584
11a6a6df65eb44fd3574a800914d00a5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.999920552266225
2c9f649c56aa325c4edcb789502b64b9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999976469741
c5882e92330dfc48f315bad7a6bcbc53	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	1.0
86fb9185187b16999f8da8085be2c86e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.904279891562672
6fb0fdd9e5e25f1ee215406be0d4440b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9996540830657243
ce2d6c500f91eee74c2ee2a1108a5ddd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	0.999999999999261
c9648b6cfa883248ca2d71482d9b995b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__colinum	0.9604942244821366
5a80f9051c9cabdc6c8e2dd93f5cf07b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999999636499486
e7b353298cb4614f0a70dac888203501	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.9948224393266115
731941fb27cb92d974aee1b3a135fa66	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__	0.9461753555654654
9f7f2039f6fdf11d938c69aa70c0ad55	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.9999974847822072
533c4d0e4a633eaa852a2fca41ead977	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	0.9999999999986926
80f2fd85fc3d65315625d6baca73f956	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus; s__	0.9999973091433781
4f01e3af04078e105075c0e799461435	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.9896126547851324
c1632fd4181b16e4f687976a04aef971	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9279474112552054
86e35299246605d982927d30a90a09a9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.9923073320340933
1104d1cb262fe97798911fd42a89aa08	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	0.9996969663605623
de9173799dfa660b9e732962f13b206f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9787061649073466
f653a3d15a8bf75a500d28bdece0261e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9728567828743272
baf4b42c5aee64cd49af19688211e51d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9999999965147595
bfe643aeade01e316e4dc49ca93e093e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9449889098976065
f371df730048e60ec45264d71e7d7e00	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9708059670003925
d132efdfceb6430820496b71010e73f6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9765669710121462
114eac858bd4501286f196707f6d66ee	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.9898254888343639
18f87ef241c0dd6cd2d80a912002ecd7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8359183273622758
f956849fbb06b338c87051f0f733cd0d	k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98; f__; g__; s__	0.9751667103033681
e79b1e7181fee5b43f1e490c1d004a72	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7843796155567869
c52a6003d64303ce031b534b276d01ac	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__	0.9999999997530864
33151a8d666334a480c95844d66ce96e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.984871598107736
3f14509cff498eb45b7441fcc725a66f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Oxalobacter; s__formigenes	0.824064747246594
16ba31997b63042a9cc38a55fb964fa1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__	0.9999999999955378
a674ef7b329886a608808e63ec2c2970	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.9888207299872727
25c6b5c240bc3c1db5043ce429642fdf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9912327777281631
3c429d24af32799786e1bdc724752588	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9934305945799728
e7a089a8fcb5feed3ae6ffb8419008bf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.935700804201923
0603372a530702aeb2bc2752d43800ad	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9947378244363455
367474953181a6b8f4c220306b32bbe8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9982130226555914
bbf2cbcf875561da00805a5ebaf85f48	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999435215026762
fb7a12654b3b1335c3dbd32b0d3f96b0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.9999999999987637
d24891fa0a434e18ffbf176f72e6ffb8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens	0.7018021960542429
c1416e9cf71d526c7b420914d599c7fb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.9945693357028219
b72d77502af173162bee126ca38e46d5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9854700705385386
97033007047fadc09f6c32eac24616e3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.7460616667209985
9d7c18490d329975c381866a38725e6f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999998644391267
79d2ee74f3812821675149a7c2d2085c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9471268516340017
66555c0f19ba576063321144b520fbea	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae	0.9990353752269236
e8a1d138c54826d3cc3b797c871813b0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.9985821080830769
20d6c98551b89475065cab7c1fb84abc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9807331607352302
db1ffc64e8c989539db78a6f91136d24	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.8908215879193813
5ad9f10a574af4352b013591fe9dbd40	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9995434018078511
1a931641b20ad54f8a0bfc1a32c57d23	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.901595102099986
